accession,c1,c2,filter_len,min_len,refine,n_pred,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,mabe,median_jaccard
NC_004606.1,0.15,0.1,200,10000,False,11,27.904298031988418,73.82994470808481,40.50106877156948,67.92953186449624,0.2962825569091417,16958,43814,88578,6011,13924.0,0.20498542624374738
NC_004606.1,0.15,0.1,200,10000,True,10,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.15,0.1,400,8000,False,9,27.904298031988418,73.82994470808481,40.50106877156948,67.92953186449624,0.2962825569091417,16958,43814,88578,6011,13924.0,0.20498542624374738
NC_004606.1,0.15,0.1,400,8000,True,9,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.15,0.1,400,10000,False,9,27.904298031988418,73.82994470808481,40.50106877156948,67.92953186449624,0.2962825569091417,16958,43814,88578,6011,13924.0,0.20498542624374738
NC_004606.1,0.15,0.1,400,10000,True,9,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.15,0.1,600,8000,False,8,26.675265840307055,73.82994470808481,39.19067262915844,66.12727775954068,0.27880187884514107,16958,46614,85778,6011,13924.0,0.20498542624374738
NC_004606.1,0.15,0.1,600,8000,True,8,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.15,0.1,600,10000,False,8,26.675265840307055,73.82994470808481,39.19067262915844,66.12727775954068,0.27880187884514107,16958,46614,85778,6011,13924.0,0.20498542624374738
NC_004606.1,0.15,0.1,600,10000,True,8,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.15,0.2,200,8000,False,12,27.601816648667842,81.231224694153,41.20310050129188,65.72498889682738,0.3169204629520591,18658,48939,83453,4311,15374.0,0.2134031564468116
NC_004606.1,0.15,0.2,200,8000,True,12,32.751513917866774,84.0611258652967,47.13752105661484,72.12556561814097,0.39583830177677837,19308,39645,92747,3661,29274.0,0.15616714351028338
NC_004606.1,0.15,0.2,200,10000,False,12,27.601816648667842,81.231224694153,41.20310050129188,65.72498889682738,0.3169204629520591,18658,48939,83453,4311,15374.0,0.2134031564468116
NC_004606.1,0.15,0.2,200,10000,True,12,32.751513917866774,84.0611258652967,47.13752105661484,72.12556561814097,0.39583830177677837,19308,39645,92747,3661,29274.0,0.15616714351028338
NC_004606.1,0.15,0.2,400,8000,False,12,27.197508030760247,85.14954939265968,41.226812816188875,64.10682217544944,0.32464553773471583,19558,52353,80039,3411,15374.0,0.22398865196561848
NC_004606.1,0.15,0.2,400,8000,True,12,30.153673163418294,84.0611258652967,44.3856967161297,68.85640540418767,0.3625693523359613,19308,44724,87668,3661,29274.0,0.15616714351028338
NC_004606.1,0.15,0.2,400,10000,False,11,27.197508030760247,85.14954939265968,41.226812816188875,64.10682217544944,0.32464553773471583,19558,52353,80039,3411,15374.0,0.22398865196561848
NC_004606.1,0.15,0.2,400,10000,True,11,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,29274.0,0.15616714351028338
NC_004606.1,0.15,0.2,600,8000,False,11,26.26892133292144,85.14954939265968,40.151095235162494,62.47063291302193,0.31038664392554316,19558,54895,77497,3411,15374.0,0.22398865196561848
NC_004606.1,0.15,0.2,600,8000,True,11,25.480363175675674,84.0611258652967,39.106790217226184,61.2972367582598,0.29404596834181523,19308,56468,75924,3661,29274.0,0.15616714351028338
NC_004606.1,0.15,0.2,600,10000,False,11,26.26892133292144,85.14954939265968,40.151095235162494,62.47063291302193,0.31038664392554316,19558,54895,77497,3411,15374.0,0.22398865196561848
NC_004606.1,0.15,0.2,600,10000,True,11,25.480363175675674,84.0611258652967,39.106790217226184,61.2972367582598,0.29404596834181523,19308,56468,75924,3661,29274.0,0.15616714351028338
NC_004606.1,0.2,0.1,200,8000,False,12,27.119534158132925,76.44216117375593,40.03557095950382,66.14594396277059,0.2937497374780526,17558,47185,85207,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,200,8000,True,11,32.751513917866774,84.0611258652967,47.13752105661484,72.12556561814097,0.39583830177677837,19308,39645,92747,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.1,200,10000,False,12,27.119534158132925,76.44216117375593,40.03557095950382,66.14594396277059,0.2937497374780526,17558,47185,85207,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,200,10000,True,11,32.751513917866774,84.0611258652967,47.13752105661484,72.12556561814097,0.39583830177677837,19308,39645,92747,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.1,400,8000,False,11,28.105391215264437,76.44216117375593,41.09970623003008,67.60770077432561,0.3077805831104057,17558,44914,87478,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,400,8000,True,11,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.1,400,10000,False,11,28.105391215264437,76.44216117375593,41.09970623003008,67.60770077432561,0.3077805831104057,17558,44914,87478,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,400,10000,True,10,34.83437973587357,84.0611258652967,49.25698687449774,74.39447480384395,0.4206945100830287,19308,36120,96272,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.1,600,8000,False,8,26.493843553838726,76.44216117375593,39.349626292847454,65.16178448902878,0.28453383838980717,17558,48714,83678,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,600,8000,True,8,28.74411957363187,84.0611258652967,42.83955136952108,66.83530615791608,0.34324763673445396,19308,47864,84528,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.1,600,10000,False,8,26.493843553838726,76.44216117375593,39.349626292847454,65.16178448902878,0.28453383838980717,17558,48714,83678,5411,14724.0,0.20565137036204137
NC_004606.1,0.2,0.1,600,10000,True,8,28.74411957363187,84.0611258652967,42.83955136952108,66.83530615791608,0.34324763673445396,19308,47864,84528,3661,30274.0,0.15364236873550863
NC_004606.1,0.2,0.25,200,8000,False,21,24.41947901819284,94.7276764334538,38.82930311412511,55.8743828888846,0.31478679647727636,21758,67343,65049,1211,16624.0,0.23925396402897586
NC_004606.1,0.2,0.25,200,8000,True,19,24.16460163700533,84.0611258652967,37.53827609335965,58.64148660217171,0.27194512715278013,19308,60594,71798,3661,22774.0,0.17675047684361672
NC_004606.1,0.2,0.25,200,10000,False,21,24.41947901819284,94.7276764334538,38.82930311412511,55.8743828888846,0.31478679647727636,21758,67343,65049,1211,16624.0,0.23925396402897586
NC_004606.1,0.2,0.25,200,10000,True,19,24.16460163700533,84.0611258652967,37.53827609335965,58.64148660217171,0.27194512715278013,19308,60594,71798,3661,22774.0,0.17675047684361672
NC_004606.1,0.2,0.25,400,8000,False,13,22.18641976567519,94.7276764334538,35.952345544374495,50.102020455584096,0.27284528537797414,21758,76311,56081,1211,18424.0,0.22894596193447647
NC_004606.1,0.2,0.25,400,8000,True,13,20.875318946503484,84.0611258652967,33.4450593706966,50.537779751675124,0.20814477770029907,19308,73184,59208,3661,26315.5,0.16313853654510926
NC_004606.1,0.2,0.25,400,10000,False,13,22.18641976567519,94.7276764334538,35.952345544374495,50.102020455584096,0.27284528537797414,21758,76311,56081,1211,18424.0,0.22894596193447647
NC_004606.1,0.2,0.25,400,10000,True,13,20.875318946503484,84.0611258652967,33.4450593706966,50.537779751675124,0.20814477770029907,19308,73184,59208,3661,26315.5,0.16313853654510926
NC_004606.1,0.2,0.25,600,8000,False,10,24.90813137499571,94.7276764334538,39.444535088196375,56.99950438012114,0.3232547454742391,21758,65595,66797,1211,18824.0,0.22620193461057436
NC_004606.1,0.2,0.25,600,8000,True,10,22.356019729986336,84.0611258652967,35.31897379613116,54.480854268445746,0.2386703978727147,19308,67058,65334,3661,26315.5,0.16313853654510926
NC_004606.1,0.2,0.25,600,10000,False,10,24.90813137499571,94.7276764334538,39.444535088196375,56.99950438012114,0.3232547454742391,21758,65595,66797,1211,18824.0,0.22620193461057436
NC_004606.1,0.2,0.25,600,10000,True,10,22.356019729986336,84.0611258652967,35.31897379613116,54.480854268445746,0.2386703978727147,19308,67058,65334,3661,26315.5,0.16313853654510926
NC_004578.1,0.05,0.05,200,8000,False,22,87.4030685720616,46.60659433702201,60.79500943917192,71.761900962807,0.4682781869354384,189357,27291,431288,216931,5884.0,0.4695441134481774
NC_004578.1,0.05,0.05,200,8000,True,18,86.4126918514791,47.3376028826842,61.16726245754195,71.76421345709802,0.4651340969790195,192327,30241,428338,213961,10638.0,0.35483416991133837
NC_004578.1,0.05,0.05,200,10000,False,22,87.4030685720616,46.60659433702201,60.79500943917192,71.761900962807,0.4682781869354384,189357,27291,431288,216931,5884.0,0.4695441134481774
NC_004578.1,0.05,0.05,200,10000,True,16,85.84010713215463,45.12242547158666,59.15148034382178,70.72359102613466,0.44590402131632256,183327,30241,428338,222961,11295.0,0.3322994378968457
NC_004578.1,0.05,0.05,400,8000,False,8,83.30151620837769,33.508988697672585,47.792783146868125,65.60904740266422,0.3513208969624537,136143,27291,431288,270145,7493.5,0.3023895082772812
NC_004578.1,0.05,0.05,400,8000,True,7,82.41884098414027,34.893228448785095,49.02921687163667,65.9182278893749,0.35382964783485665,141767,30241,428338,264521,15114.5,0.14404816455373962
NC_004578.1,0.05,0.05,400,10000,False,7,82.40811169698455,31.46610286299374,45.54256869164372,64.64936227188689,0.33190732025980185,127843,27291,431288,278445,10139.0,0.22656193409493475
NC_004578.1,0.05,0.05,400,10000,True,7,82.41884098414027,34.893228448785095,49.02921687163667,65.9182278893749,0.35382964783485665,141767,30241,428338,264521,15114.5,0.14404816455373962
NC_004578.1,0.05,0.05,600,8000,False,4,81.9574372434037,30.512345922104515,44.46907614963402,64.20131650299989,0.32268743690344553,123968,27291,431288,282320,23755.5,0.12182679296346414
NC_004578.1,0.05,0.05,600,8000,True,3,82.31272225341569,34.63922143897925,48.759319825937524,65.79890318395776,0.3514487311651975,140735,30241,428338,265553,52661.5,0.13118079869478025
NC_004578.1,0.05,0.05,600,10000,False,4,81.9574372434037,30.512345922104515,44.46907614963402,64.20131650299989,0.32268743690344553,123968,27291,431288,282320,23755.5,0.12182679296346414
NC_004578.1,0.05,0.05,600,10000,True,3,82.31272225341569,34.63922143897925,48.759319825937524,65.79890318395776,0.3514487311651975,140735,30241,428338,265553,52661.5,0.13118079869478025
NC_004578.1,0.075,0.075,200,8000,False,26,88.8165710114643,61.09483912889379,72.39254320728413,78.10969779168357,0.5792451336710874,248221,31255,427324,158067,7684.0,0.360668185269552
NC_004578.1,0.075,0.075,200,8000,True,24,89.17648827312715,61.325955972118294,72.67434653319508,78.33551285920262,0.5841121625327036,249160,30241,428338,157128,10638.0,0.30976470588235294
NC_004578.1,0.075,0.075,200,10000,False,26,88.8165710114643,61.09483912889379,72.39254320728413,78.10969779168357,0.5792451336710874,248221,31255,427324,158067,7684.0,0.360668185269552
NC_004578.1,0.075,0.075,200,10000,True,22,88.81623958491278,59.11077856102075,70.98090851188655,77.29489042823926,0.5653929010663158,240160,30241,428338,166128,12526.5,0.27214624183006536
NC_004578.1,0.075,0.075,400,8000,False,12,86.39351950166349,48.063688811877284,61.76524544534413,72.04587526174545,0.4697803643276284,195277,30755,427824,211011,16974.0,0.16963578500707216
NC_004578.1,0.075,0.075,400,8000,True,12,86.47975607139024,47.60933131177884,61.41056575020636,71.89186314196286,0.46748116387728256,193431,30241,428338,212857,21633.5,0.20288486658701713
NC_004578.1,0.075,0.075,400,10000,False,12,86.39351950166349,48.063688811877284,61.76524544534413,72.04587526174545,0.4697803643276284,195277,30755,427824,211011,16974.0,0.16963578500707216
NC_004578.1,0.075,0.075,400,10000,True,12,86.47975607139024,47.60933131177884,61.41056575020636,71.89186314196286,0.46748116387728256,193431,30241,428338,212857,21633.5,0.20288486658701713
NC_004578.1,0.075,0.075,600,8000,False,7,83.8063726757311,35.909502618831965,50.276459185871204,66.63267300058853,0.37045344671794855,145896,28191,430388,260392,47130.0,0.11212164073550213
NC_004578.1,0.075,0.075,600,8000,True,6,83.95285777204684,38.940357578860315,53.20316979380871,67.81944507074498,0.3910538509660197,158210,30241,428338,248078,53930.0,0.13683225806451613
NC_004578.1,0.075,0.075,600,10000,False,7,83.8063726757311,35.909502618831965,50.276459185871204,66.63267300058853,0.37045344671794855,145896,28191,430388,260392,47130.0,0.11212164073550213
NC_004578.1,0.075,0.075,600,10000,True,6,83.95285777204684,38.940357578860315,53.20316979380871,67.81944507074498,0.3910538509660197,158210,30241,428338,248078,53930.0,0.13683225806451613
NC_004578.1,0.1,0.05,200,8000,False,26,88.94639240573912,61.50661599653448,72.72425669747119,78.3262628820385,0.583305975799845,249894,31055,427524,156394,7940.5,0.37453733623171376
NC_004578.1,0.1,0.05,200,8000,True,25,89.17648827312715,61.325955972118294,72.67434653319508,78.33551285920262,0.5841121625327036,249160,30241,428338,157128,10638.0,0.30976470588235294
NC_004578.1,0.1,0.05,200,10000,False,26,88.94639240573912,61.50661599653448,72.72425669747119,78.3262628820385,0.583305975799845,249894,31055,427524,156394,7940.5,0.37453733623171376
NC_004578.1,0.1,0.05,200,10000,True,22,88.81623958491278,59.11077856102075,70.98090851188655,77.29489042823926,0.5653929010663158,240160,30241,428338,166128,12526.5,0.27214624183006536
NC_004578.1,0.1,0.05,400,8000,False,14,87.01290082820131,48.408271964714686,62.20805921052632,72.36962446248961,0.477162363090968,196677,29355,429224,209611,17511.0,0.16951590106007067
NC_004578.1,0.1,0.05,400,8000,True,13,86.47975607139024,47.60933131177884,61.41056575020636,71.89186314196286,0.46748116387728256,193431,30241,428338,212857,21633.5,0.20288486658701713
NC_004578.1,0.1,0.05,400,10000,False,13,87.01290082820131,48.408271964714686,62.20805921052632,72.36962446248961,0.477162363090968,196677,29355,429224,209611,17511.0,0.16951590106007067
NC_004578.1,0.1,0.05,400,10000,True,12,86.47975607139024,47.60933131177884,61.41056575020636,71.89186314196286,0.46748116387728256,193431,30241,428338,212857,21633.5,0.20288486658701713
NC_004578.1,0.1,0.05,600,8000,False,7,83.8988617087505,36.15563344228725,50.533992689744146,66.74829771514001,0.37271877182609847,146896,28191,430388,259392,47180.0,0.11204240282685513
NC_004578.1,0.1,0.05,600,8000,True,6,83.95285777204684,38.940357578860315,53.20316979380871,67.81944507074498,0.3910538509660197,158210,30241,428338,248078,53930.0,0.13683225806451613
NC_004578.1,0.1,0.05,600,10000,False,7,83.8988617087505,36.15563344228725,50.533992689744146,66.74829771514001,0.37271877182609847,146896,28191,430388,259392,47180.0,0.11204240282685513
NC_004578.1,0.1,0.05,600,10000,True,6,83.95285777204684,38.940357578860315,53.20316979380871,67.81944507074498,0.3910538509660197,158210,30241,428338,248078,53930.0,0.13683225806451613
NC_004578.1,0.1,0.1,200,8000,False,34,89.3204197217522,74.83878431063678,81.44083867235209,83.97649580802597,0.6835406964862555,304061,36355,422224,102227,5382.5,0.45181494661921706
NC_004578.1,0.1,0.1,200,8000,True,30,89.35221700216042,83.37140156736108,86.25826191364446,87.52120268203088,0.7500558593447268,338728,40365,418214,67560,14282.5,0.26884173332405925
NC_004578.1,0.1,0.1,200,10000,False,34,89.3204197217522,74.83878431063678,81.44083867235209,83.97649580802597,0.6835406964862555,304061,36355,422224,102227,5382.5,0.45181494661921706
NC_004578.1,0.1,0.1,200,10000,True,27,89.093281958859,81.15622415626353,84.93973963814159,86.48058025106751,0.7298404887742465,329728,40365,418214,76560,15173.5,0.25462892119357305
NC_004578.1,0.1,0.1,400,8000,False,15,85.72563517031028,52.85142558972945,65.38920660442284,73.71688363644353,0.49573866932156885,214729,35755,422824,191559,24611.0,0.16435578410456217
NC_004578.1,0.1,0.1,400,8000,True,15,88.42383294734626,56.85474343322963,69.20930065331082,76.23507429466034,0.5463196774654133,230994,30241,428338,175294,25866.0,0.22579985457189602
NC_004578.1,0.1,0.1,400,10000,False,15,85.72563517031028,52.85142558972945,65.38920660442284,73.71688363644353,0.49573866932156885,214729,35755,422824,191559,24611.0,0.16435578410456217
NC_004578.1,0.1,0.1,400,10000,True,15,88.42383294734626,56.85474343322963,69.20930065331082,76.23507429466034,0.5463196774654133,230994,30241,428338,175294,25866.0,0.22579985457189602
NC_004578.1,0.1,0.1,600,8000,False,13,85.66253583779498,44.93315086834955,58.9466274675049,70.59836946027539,0.4432387519764014,182558,30555,428024,223730,25607.5,0.16435578410456217
NC_004578.1,0.1,0.1,600,8000,True,12,87.29407118278034,51.137616666010324,64.49405939825702,73.54934342505842,0.49776518695214256,207766,30241,428338,198522,28562.5,0.16832704402515725
NC_004578.1,0.1,0.1,600,10000,False,13,85.66253583779498,44.93315086834955,58.9466274675049,70.59836946027539,0.4432387519764014,182558,30555,428024,223730,25607.5,0.16435578410456217
NC_004578.1,0.1,0.1,600,10000,True,12,87.29407118278034,51.137616666010324,64.49405939825702,73.54934342505842,0.49776518695214256,207766,30241,428338,198522,28562.5,0.16832704402515725
NC_004578.1,0.15,0.05,200,8000,False,34,89.41338033942773,75.15875438112866,81.6687260298153,84.14993287985321,0.6868679529057677,305361,36155,422424,100927,5472.0,0.4454736842105263
NC_004578.1,0.15,0.05,200,8000,True,30,89.35221700216042,83.37140156736108,86.25826191364446,87.52120268203088,0.7500558593447268,338728,40365,418214,67560,14282.5,0.26884173332405925
NC_004578.1,0.15,0.05,200,10000,False,34,89.41338033942773,75.15875438112866,81.6687260298153,84.14993287985321,0.6868679529057677,305361,36155,422424,100927,5472.0,0.4454736842105263
